[[15, 8, 6], 0.04251017862241651]
[[15, 9, 5], 0.0423986181293743]
[[15, 10, 4], 0.28090388854501597]
[[15, 11, 3], 0.041964032982403275]
[[15, 12, 2], 0.041649749112602566]
[[15, 13, 1], 0.041278344139554606]
[[16, 7, 6], 0.04211679289308901]
[[16, 8, 5], 0.04204816130751714]
[[16, 9, 4], 0.04191217834392575]
[[16, 10, 3], 0.0417113403353726]
[[16, 11, 2], 0.04144923655179998]
[[16, 12, 1], 0.04113037663818808]
[[17, 6, 6], 0.041651745369510725]
[[17, 7, 5], 0.04162030139646403]
[[17, 8, 4], 0.04152648168565163]
[[17, 9, 3], 0.041371802165118064]
[[17, 10, 2], 0.04115872140136561]
[[17, 11, 1], 0.04089054227649369]
[[18, 6, 5], 0.041128008993767846]
[[18, 7, 4], 0.041070809728685945]
[[18, 8, 3], 0.04095721830592798]
[[18, 9, 2], 0.040788823005277954]
[[18, 10, 1], 0.04056794206437033]
[[19, 5, 5], 0.04058398905378367]
[[19, 6, 4], 0.04055794035857124]
[[19, 7, 3], 0.04048011409365139]
[[19, 8, 2], 0.0403514616618451]
[[19, 9, 1], 0.04017354188570673]
[[20, 5, 4], 0.04000000000000087]
[[20, 6, 3], 0.03995275364057608]
[[20, 7, 2], 0.039858764694940714]
[[20, 8, 1], 0.03971903080851579]
[[21, 4, 4], 0.03940795700818113]
[[21, 5, 3], 0.03938648525140659]
[[21, 6, 2], 0.039322269756439064]
[[21, 7, 1], 0.039215906852389]
[[22, 4, 3], 0.038791388655596296]
[[22, 5, 2], 0.03875244041145891]
[[22, 6, 1], 0.03867486069598472]
[[23, 3, 3], 0.03817614901075205]
[[23, 4, 2], 0.03815843878641908]
[[23, 5, 1], 0.03810543460562756]
[[24, 3, 2], 0.03754807868519182]
[[24, 4, 1], 0.03751589141205312]
[[25, 2, 2], 0.036927889463605874]
[[25, 3, 1], 0.03691322277057913]
[[26, 2, 1], 0.0363032381790589]
[[27, 1, 1], 0.03569069303948702]
[[10, 10, 10], 0.042187500001081756]
[[11, 10, 9], 0.04214076329193304]
[[11, 11, 8], 0.042051154015646325]
[[12, 9, 9], 0.04204506670406143]
[[12, 10, 8], 0.04200218460883667]
[[12, 11, 7], 0.04187481613448458]
[[12, 12, 6], 0.04166666666666693]
[[13, 9, 8], 0.041857169819691724]
[[13, 10, 7], 0.04177645730663043]
[[13, 11, 6], 0.041617193202780185]
[[13, 12, 5], 0.041383512202017476]
[[13, 13, 4], 0.04108118174796047]
[[14, 8, 8], 0.04162152439472793]
[[14, 9, 7], 0.04158361134916496]
[[14, 10, 6], 0.04147078771827129]
[[14, 11, 5], 0.041285731180302446]
[[14, 12, 4], 0.04103268528618595]
[[14, 13, 3], 0.040717163990265634]
[[14, 14, 2], 0.04034559700728767]
[[15, 8, 7], 0.041303469811071886]
[[15, 9, 6], 0.041233192916218436]
[[15, 10, 5], 0.04109413533113877]
[[15, 11, 4], 0.04088919537456429]
[[15, 12, 3], 0.04062249624606387]
[[15, 13, 2], 0.040299145781669626]
[[15, 14, 1], 0.03992495923756584]
[[16, 7, 7], 0.04094561253240879]
[[16, 8, 6], 0.04091307338282853]
[[16, 9, 5], 0.04081606871849531]
[[16, 10, 4], 0.040656404754624245]
[[16, 11, 3], 0.040436987531992576]
[[16, 12, 2], 0.04016167603904597]
[[16, 13, 1], 0.039835094890180764]
[[17, 7, 6], 0.040520949399971744]
[[17, 8, 5], 0.04046126804027895]
[[17, 9, 4], 0.04034288598890721]
[[17, 10, 3], 0.040167722692915436]
[[17, 11, 2], 0.0399385551478394]
[[17, 12, 1], 0.039658902443132006]
[[18, 6, 6], 0.04006813448488686]
[[18, 7, 5], 0.04004075761361709]
[[18, 8, 4], 0.03995902098397686]
[[18, 9, 3], 0.03982409295759898]
[[18, 10, 2], 0.03963787598996371]
[[18, 11, 1], 0.0394029411995328]
[[19, 6, 5], 0.03956586119508657]
[[19, 7, 4], 0.03951594227460029]
[[19, 8, 3], 0.03941672972726886]
[[19, 9, 2], 0.039269456927005]
[[19, 10, 1], 0.039075931168408094]
[[20, 5, 5], 0.03904745946467151]
[[20, 6, 4], 0.03902467031011617]
[[20, 7, 3], 0.03895655238106311]
[[20, 8, 2], 0.038843848876250656]
[[20, 9, 1], 0.03868778041735972]
[[21, 5, 4], 0.038495518070716446]
[[21, 6, 3], 0.038454053844915195]
[[21, 7, 2], 0.038371521858443135]
[[21, 8, 1], 0.038248708311307465]
[[22, 4, 4], 0.03793774926096622]
[[22, 5, 3], 0.037918847161975376]
[[22, 6, 2], 0.03786229939091418]
[[22, 7, 1], 0.03776857946142199]
[[23, 4, 3], 0.03735943481763051]
[[23, 5, 2], 0.03732502983116982]
[[23, 6, 1], 0.03725647345546739]
[[24, 3, 3], 0.03678314026410696]
[[24, 4, 2], 0.036767444402550094]
[[24, 5, 1], 0.03672045893334087]
[[25, 3, 2], 0.03619614332694203]
[[25, 4, 1], 0.036167518760086566]
[[26, 2, 2], 0.035616659514742924]
[[26, 3, 1], 0.03560357369427444]
[[27, 2, 1], 0.03503356248096555]
[[28, 1, 1], 0.03446154871707565]
[[11, 10, 10], 0.0408123635968866]
[[11, 11, 9], 0.04077098001289774]
[[12, 10, 9], 0.040727125029902105]
[[12, 11, 8], 0.04064812415299022]
[[12, 12, 7], 0.040492387431163054]
[[13, 9, 9], 0.040597103045062866]
[[13, 10, 8], 0.04055946362866282]
[[13, 11, 7], 0.040447539279781536]
[[13, 12, 6], 0.04026422499090196]
[[13, 13, 5], 0.04001407254236638]
[[14, 9, 8], 0.04038534715493922]
[[14, 10, 7], 0.04031468269619326]
[[14, 11, 6], 0.04017502632337494]
[[14, 12, 5], 0.0399695976303579]
[[14, 13, 4], 0.039702931246164315]
[[14, 14, 3], 0.03938057164555574]
[[15, 8, 8], 0.040131765614837486]
[[15, 9, 7], 0.040098647979231045]
[[15, 10, 6], 0.0399999999999984]
[[15, 11, 5], 0.03983789086935014]
[[15, 12, 4], 0.039615622921394256]
[[15, 13, 3], 0.03933753089021545]
[[15, 14, 2], 0.03900873483631933]
[[15, 15, 1], 0.03863487329527813]
[[16, 8, 7], 0.039806779433055]
[[16, 9, 6], 0.03974542220193886]
[[16, 10, 5], 0.03962386009948089]
[[16, 11, 4], 0.039444335609311806]
[[16, 12, 3], 0.03921006282683689]
[[16, 13, 2], 0.038925063889666336]
[[16, 14, 1], 0.03859397543728597]
[[17, 7, 7], 0.039448088702473474]
[[17, 8, 6], 0.039419684266406935]
[[17, 9, 5], 0.039334943138012786]
[[17, 10, 4], 0.03919526064631341]
[[17, 11, 3], 0.03900289312461832]
[[17, 12, 2], 0.0387608592299048]
[[17, 13, 1], 0.03847281181478221]
[[18, 7, 6], 0.039032388358543654]
[[18, 8, 5], 0.03898022632382739]
[[18, 9, 4], 0.03887666132683359]
[[18, 10, 3], 0.03872318369652994]
[[18, 11, 2], 0.03852196069845278]
[[18, 12, 1], 0.03827575840190884]
[[19, 6, 6], 0.03859351582363996]
[[19, 7, 5], 0.03856955354984075]
[[19, 8, 4], 0.03849797310090381]
[[19, 9, 3], 0.038379684517649774]
[[19, 10, 2], 0.03821617451036519]
[[19, 11, 1], 0.03800946228686107]
[[20, 6, 5], 0.03811277895027979]
[[20, 7, 4], 0.03806898162998609]
[[20, 8, 3], 0.037981876694825466]
[[20, 9, 2], 0.037852431935404114]
[[20, 10, 1], 0.03768207007655168]
[[21, 5, 5], 0.03761923088776644]
[[21, 6, 4], 0.037599187473757095]
[[21, 7, 3], 0.03753925401797006]
[[21, 8, 2], 0.037440017192079345]
[[21, 9, 1], 0.037302442454364655]
[[22, 5, 4], 0.03709738581135164]
[[22, 6, 3], 0.03706080777343638]
[[22, 7, 2], 0.03698796691712205]
[[22, 8, 1], 0.03687948903114637]
[[23, 4, 4], 0.03657143681221777]
[[23, 5, 3], 0.036554713193264914]
[[23, 6, 2], 0.03650466936444117]
[[23, 7, 1], 0.036421684965564076]
[[24, 4, 3], 0.03602818012221431]
[[24, 5, 2], 0.03599764208927134]
[[24, 6, 1], 0.03593677091454566]
[[25, 3, 3], 0.03548742036546193]
[[25, 4, 2], 0.03547344560974982]
[[25, 5, 1], 0.035431604492045535]
[[26, 3, 2], 0.03493768870165271]
[[26, 4, 1], 0.03491212102520135]
[[27, 2, 2], 0.03439508851477839]
[[27, 3, 1], 0.03438336456677033]
[[28, 2, 1], 0.033849558705087615]
[[29, 1, 1], 0.03331419587213573]
[[11, 11, 10], 0.03953800698436323]
[[12, 10, 10], 0.03949875295120581]
[[12, 11, 9], 0.03946208000014834]
[[12, 12, 8], 0.03935308901389238]
[[13, 10, 9], 0.039382244545758976]
[[13, 11, 8], 0.039312489766443214]
[[13, 12, 7], 0.03917476433096401]
[[13, 13, 6], 0.038972484250255374]
[[14, 9, 9], 0.03922521544768486]
[[14, 10, 8], 0.03919209949221356]
[[14, 11, 7], 0.03909352775264725]
[[14, 12, 6], 0.038931769663089456]
[[14, 13, 5], 0.03871042033707748]
[[14, 14, 4], 0.038434149527817804]
[[15, 9, 8], 0.038995961979841155]
[[15, 10, 7], 0.03893390558175776]
[[15, 11, 6], 0.038811094579807276]
[[15, 12, 5], 0.03863004784609176]
[[15, 13, 4], 0.03839434275283953]
[[15, 14, 3], 0.0381084022822745]
[[15, 15, 2], 0.24252349062831485]
[[16, 8, 8], 0.038730271839177675]
[[16, 9, 7], 0.03870123435477988]
[[16, 10, 6], 0.03861466873652603]
[[16, 11, 5], 0.03847218498622221]
[[16, 12, 4], 0.03827636790932763]
[[16, 13, 3], 0.03803063988602651]
[[16, 14, 2], 0.03773908833842099]
[[16, 15, 1], 0.037406274076542546]
[[17, 8, 7], 0.038402708659256546]
[[17, 9, 6], 0.03834891250991132]
[[17, 10, 5], 0.038242215334502346]
[[17, 11, 4], 0.0380843657101769]
[[17, 12, 3], 0.03787788559922725]
[[17, 13, 2], 0.037625958163952034]
[[17, 14, 1], 0.037332292204864115]
[[18, 7, 7], 0.0380466482022455]
[[18, 8, 6], 0.09337903387153244]
[[18, 9, 5], 0.03794737378589706]
[[18, 10, 4], 0.03782464409679712]
[[18, 11, 3], 0.03765531519014832]
[[18, 12, 2], 0.0374417651819766]
[[18, 13, 1], 0.03718689545306001]
[[19, 7, 6], 0.037641804958303465]
[[19, 8, 5], 0.03759599371516325]
[[19, 9, 4], 0.03750496465709493]
[[19, 10, 3], 0.037369885887028186]
[[19, 11, 2], 0.03719246334890123]
[[19, 12, 1], 0.0369748873286157]
[[20, 6, 6], 0.03721788196076728]
[[20, 7, 5], 0.0371968034989747]
[[20, 8, 4], 0.0371338088639933]
[[20, 9, 3], 0.03702961398379152]
[[20, 10, 2], 0.03688539166990188]
[[20, 11, 1], 0.036702741360358934]
[[21, 6, 5], 0.03675836646922084]
[[21, 7, 4], 0.03671974840035214]
[[21, 8, 3], 0.03664289967252769]
[[21, 9, 2], 0.03652858713505574]
[[21, 10, 1], 0.03637794114725043]
[[22, 5, 5], 0.036288695300953196]
[[22, 6, 4], 0.036270979613681816]
[[22, 7, 3], 0.03621798928434208]
[[22, 8, 2], 0.036130191955125956]
[[22, 9, 1], 0.036008358475390294]
[[23, 5, 4], 0.03579502740764354]
[[23, 6, 3], 0.0357626046595417]
[[23, 7, 2], 0.03569801216629229]
[[23, 8, 1], 0.03560175267162727]
[[24, 4, 4], 0.03529859199020765]
[[24, 5, 3], 0.03528372680392119]
[[24, 6, 2], 0.03523923395521123]
[[24, 7, 1], 0.035165420549335434]
[[25, 4, 3], 0.03478750077606053]
[[25, 5, 2], 0.034760274026759484]
[[25, 6, 1], 0.03470598747557765]
[[26, 3, 3], 0.03427922504888914]
[[26, 4, 2], 0.03426672944964991]
[[26, 5, 1], 0.03422931089901129]
[[27, 3, 2], 0.03376339355718693]
[[27, 4, 1], 0.033740463432138115]
[[28, 2, 2], 0.03325431094534111]
[[28, 3, 1], 0.033243766472152644]
[[29, 2, 1], 0.03274285214014517]
[[30, 1, 1], 0.03224073808309036]
[[11, 11, 11], 0.038352272727271555]
[[12, 11, 10], 0.03831714077843116]
[[12, 12, 9], 0.038249476016181345]
[[13, 10, 10], 0.0382452993975776]
[[13, 11, 9], 0.03821276165619622]
[[13, 12, 8], 0.038115965315958865]
[[13, 13, 7], 0.0379572913886962]
[[14, 10, 9], 0.03810378770968423]
[[14, 11, 8], 0.038042081128796236]
[[14, 12, 7], 0.0379200771985575]
[[14, 13, 6], 0.03774048879548722]
[[14, 14, 5], 0.03750713773587735]
[[15, 9, 9], 0.03792592598025682]
[[15, 10, 8], 0.037896713297124955]
[[15, 11, 7], 0.03780968435272266]
[[15, 12, 6], 0.03766662562478853]
[[15, 13, 5], 0.037470385727094185]
[[15, 14, 4], 0.03722469961386648]
[[15, 15, 3], 0.03693397407914715]
[[16, 9, 8], 0.03768437869954504]
[[16, 10, 7], 0.037629706799444995]
[[16, 11, 6], 0.03752138244882292]
[[16, 12, 5], 0.03736138690439104]
[[16, 13, 4], 0.03715255418504977]
[[16, 14, 3], 0.03689842210500824]
[[16, 15, 2], 0.03660305829231511]
[[16, 16, 1], 0.036270877247882034]
[[17, 8, 8], 0.03741121654875178]
[[17, 9, 7], 0.03738566009418697]
[[17, 10, 6], 0.03730941817877522]
[[17, 11, 5], 0.037183752516508864]
[[17, 12, 4], 0.03701069896004473]
[[17, 13, 3], 0.03679297299154284]
[[17, 14, 2], 0.03653384874487164]
[[17, 15, 1], 0.03623702137925874]
[[18, 8, 7], 0.03708439988255242]
[[18, 9, 6], 0.03703703703703685]
[[18, 10, 5], 0.036943012562184956]
[[18, 11, 4], 0.03680370064352744]
[[18, 12, 3], 0.036621093749996246]
[[18, 13, 2], 0.03639772504576882]
[[18, 14, 1], 0.036136572968899446]
[[19, 7, 7], 0.03673350813555964]
[[19, 8, 6], 0.036711564066233736]
[[19, 9, 5], 0.03664602029737589]
[[19, 10, 4], 0.03653773250310279]
[[19, 11, 3], 0.036388095084770006]
[[19, 12, 2], 0.036198995086852884]
[[19, 13, 1], 0.03597275071779368]
[[20, 7, 6], 0.03634074822700149]
[[20, 8, 5], 0.03630032893861034]
[[20, 9, 4], 0.06095643944154346]
[[20, 10, 3], 0.03610056139481004]
[[20, 11, 2], 0.035943491060443325]
[[20, 12, 1], 0.03575049489515623]
[[21, 6, 6], 0.03593227312037447]
[[21, 7, 5], 0.03591364415485501]
[[21, 8, 4], 0.035857948196189995]
[[21, 9, 3], 0.03576575381364476]
[[21, 10, 2], 0.03563799451694669]
[[21, 11, 1], 0.0354759477712273]
[[22, 6, 5], 0.03549340685784625]
[[22, 7, 4], 0.03545919656713629]
[[22, 8, 3], 0.035391085369458924]
[[22, 9, 2], 0.03528968648297382]
[[22, 10, 1], 0.03515590584201844]
[[23, 5, 5], 0.035046516453879115]
[[23, 6, 4], 0.03503078597076879]
[[23, 7, 3], 0.034983720504933605]
[[23, 8, 2], 0.03490569620974448]
[[23, 9, 1], 0.03479733398531603]
[[24, 5, 4], 0.03457917688720202]
[[24, 6, 3], 0.03455030883244439]
[[24, 7, 2], 0.0344927775752982]
[[24, 8, 1], 0.03440699049965833]
[[25, 4, 4], 0.03411010689986375]
[[25, 5, 3], 0.034096836375810194]
[[25, 6, 2], 0.034057108546895754]
[[25, 7, 1], 0.033991173905233985]
[[26, 4, 3], 0.0336285665799564]
[[26, 5, 2], 0.03360419129042011]
[[26, 6, 1], 0.033555577812615645]
[[27, 3, 3], 0.033150042892346084]
[[27, 4, 2], 0.03313882543701422]
[[27, 5, 1], 0.03310522950138926]
[[28, 3, 2], 0.032665129334690846]
[[28, 4, 1], 0.032644486785511684]
[[29, 2, 2], 0.032186589419239756]
[[29, 3, 1], 0.03217707153161604]
[[30, 2, 1], 0.03170612349225829]
[[31, 1, 1], 0.031234263128673768]
[[12, 11, 11], 0.03721346931754907]
[[12, 12, 10], 0.03718201776163446]
[[13, 11, 10], 0.03714884019384618]
[[13, 12, 9], 0.03708848689576404]
[[13, 13, 8], 0.03696924223999391]
[[14, 10, 10], 0.03705027565570884]
[[14, 11, 9], 0.037021362182839794]
[[14, 12, 8], 0.03693527236936748]
[[14, 13, 7], 0.03679390911189028]
[[14, 14, 6], 0.036600288621304634]
[[15, 10, 9], 0.03688912632385662]
[[15, 11, 8], 0.03683442172511089]
[[15, 12, 7], 0.036726129652690294]
[[15, 13, 6], 0.03656641085925058]
[[15, 14, 5], 0.036358332636568194]
[[15, 15, 4], 0.0361056857638923]
[[16, 9, 9], 0.036695587132286246]
[[16, 10, 8], 0.0366697454540329]
[[16, 11, 7], 0.036592700730573795]
[[16, 12, 6], 0.036465866164773424]
[[16, 13, 5], 0.03629150780869586]
[[16, 14, 4], 0.03607262110988376]
[[16, 15, 3], 0.03581277716004653]
[[16, 16, 2], 0.035515953802958716]
[[17, 9, 8], 0.03644596092231046]
[[17, 10, 7], 0.036397636101738205]
[[17, 11, 6], 0.036301789979329535]
[[17, 12, 5], 0.036159990026018184]
[[17, 13, 4], 0.035974492140205955]
[[17, 14, 3], 0.03574813592914171]
[[17, 15, 2], 0.03548421985890554]
[[17, 16, 1], 0.03518636647880037]
[[18, 8, 8], 0.03616898148307812]
[[18, 9, 7], 0.036146404085242494]
[[18, 10, 6], 0.03607900859936999]
[[18, 11, 5], 0.0359677910220026]
[[18, 12, 4], 0.03581436531274942]
[[18, 13, 3], 0.03562089776253267]
[[18, 14, 2], 0.03539002169864067]
[[18, 15, 1], 0.03512473847202413]
[[19, 8, 7], 0.03584541388347592]
[[19, 9, 6], 0.03580354619944805]
[[19, 10, 5], 0.035720364722867035]
[[19, 11, 4], 0.03559695785052871]
[[19, 12, 3], 0.03543491071781422]
[[19, 13, 2], 0.035236251051429766]
[[19, 14, 1], 0.03500338158746331]
[[20, 7, 7], 0.03550151346864667]
[[20, 8, 6], 0.035482099596072764]
[[20, 9, 5], 0.03542408648189878]
[[20, 10, 4], 0.15019115734882554]
[[20, 11, 3], 0.03519540869518943]
[[20, 12, 2], 0.03502736175976141]
[[20, 13, 1], 0.034825875829426624]
[[21, 7, 6], 0.03512156602405642]
[[21, 8, 5], 0.03508574800121828]
[[21, 9, 4], 0.035014484915722795]
[[21, 10, 3], 0.03490851378732297]
[[21, 11, 2], 0.034768918063686774]
[[21, 12, 1], 0.034597101635762566]
[[22, 6, 6], 0.03472867243850985]
[[22, 7, 5], 0.03471213539241569]
[[22, 8, 4], 0.03466267709128102]
[[22, 9, 3], 0.034580753080137396]
[[22, 10, 2], 0.034467112724546556]
[[22, 11, 1], 0.034322784458417924]
[[23, 6, 5], 0.03430971957453827]
[[23, 7, 4], 0.034279281418024984]
[[23, 8, 3], 0.03421865435860047]
[[23, 9, 2], 0.03412833298611642]
[[23, 10, 1], 0.03400904936019048]
[[24, 5, 5], 0.03388445805522355]
[[24, 6, 4], 0.033870430203556776]
[[24, 7, 3], 0.03382844878390202]
[[24, 8, 2], 0.03375881892119609]
[[24, 9, 1], 0.033662044859741024]
[[25, 5, 4], 0.03344169012377994]
[[25, 6, 3], 0.03341587985665588]
[[25, 7, 2], 0.03336442654179384]
[[25, 8, 1], 0.03328766294512018]
[[26, 4, 4], 0.03299799643570204]
[[26, 5, 3], 0.03298610169445561]
[[26, 6, 2], 0.03295048627991109]
[[26, 7, 1], 0.032891356082212095]
[[27, 4, 3], 0.0325436440530629]
[[27, 5, 2], 0.03252173716867557]
[[27, 6, 1], 0.03247803681416076]
[[28, 3, 3], 0.03209242253307544]
[[28, 4, 2], 0.03208231513265249]
[[28, 5, 1], 0.03205203991207111]
[[29, 3, 2], 0.2617379964814593]
[[29, 4, 1], 0.031617127517737216]
[[30, 2, 2], 0.031185141302255026]
[[30, 3, 1], 0.031176521077270487]
[[31, 2, 1], 0.030732947957406363]
[[32, 1, 1], 0.03028869436826844]
[[12, 12, 11], 0.03615094410679241]
[[13, 11, 11], 0.03612097400856727]
[[13, 12, 10], 0.03609279943434664]
[[13, 13, 9], 0.036008943216484054]
[[14, 11, 10], 0.03603186362062258]
[[14, 12, 9], 0.03597796787846913]
[[14, 13, 8], 0.035871353014178126]
[[14, 14, 7], 0.035714285714283776]
[[15, 10, 10], 0.03591167563965731]
[[15, 11, 9], 0.03588593591671422]
[[15, 12, 8], 0.03580923644834687]
[[15, 13, 7], 0.035683101877659856]
[[15, 14, 6], 0.03550996317919307]
[[15, 15, 5], 0.22489108030692626]
[[16, 10, 9], 0.03573543468450507]
[[16, 11, 8], 0.03568682302948642]
[[16, 12, 7], 0.03559048904333123]
[[16, 13, 6], 0.0354481599608687]
[[16, 14, 5], 0.03526230407434051]
[[16, 15, 4], 0.0350359992754319]
[[16, 16, 3], 0.034772780761750714]
[[17, 9, 9], 0.23473679953966242]
[[17, 10, 8], 0.035507556468185375]
[[17, 11, 7], 0.03543915812265053]
[[17, 12, 6], 0.0353264117076802]
[[17, 13, 5], 0.0351711280112849]
[[17, 14, 4], 0.03497571765126253]
[[17, 15, 3], 0.03474308065023302]
[[17, 16, 2], 0.034476482324682575]
[[17, 17, 1], 0.0341794254038117]
[[18, 9, 8], 0.03527615991534021]
[[18, 10, 7], 0.035233303367372584]
[[18, 11, 6], 0.035148227819411806]
[[18, 12, 5], 0.03502218095335329]
[[18, 13, 4], 0.0348569678571624]
[[18, 14, 3], 0.034654876985695]
[[18, 15, 2], 0.03441859032103787]
[[18, 16, 1], 0.034151084182303934]
[[19, 8, 8], 0.0349982168551259]
[[19, 9, 7], 0.034978197439723864]
[[19, 10, 6], 0.0349184064429846]
[[19, 11, 5], 0.03481963585244943]
[[19, 12, 4], 0.03468317368004006]
[[19, 13, 3], 0.03451075797991334]
[[19, 14, 2], 0.03430451631926022]
[[19, 15, 1], 0.03406689430194569]
[[20, 8, 7], 0.03467975230894146]
[[20, 9, 6], 0.0346425972644638]
[[20, 10, 5], 0.034568728236063044]
[[20, 11, 4], 0.03445901387684753]
[[20, 12, 3], 0.03431472405790768]
[[20, 13, 2], 0.03413749172273274]
[[20, 14, 1], 0.03392926468381854]
[[21, 7, 7], 0.0343441152727685]
[[21, 8, 6], 0.0343268695212448]
[[21, 9, 5], 0.03427531482834214]
[[21, 10, 4], 0.03418999424824602]
[[21, 11, 3], 0.034071797557304606]
[[21, 12, 2], 0.03392193871608244]
[[21, 13, 1], 0.03374192524151508]
[[22, 7, 6], 0.03397734246317863]
[[22, 8, 5], 0.03394547037832433]
[[22, 9, 4], 0.033882025740163774]
[[22, 10, 3], 0.033787601354391225]
[[22, 11, 2], 0.033663070866085214]
[[22, 12, 1], 0.033509570334941764]
[[23, 6, 6], 0.033599905845575116]
[[23, 7, 5], 0.033585164657580956]
[[23, 8, 4], 0.0335410644730837]
[[23, 9, 3], 0.03346797332895423]
[[23, 10, 2], 0.03336649761400634]
[[23, 11, 1], 0.03323747156896116]
[[24, 6, 5], 0.033200033289083726]
[[24, 7, 4], 0.03317284030461114]
[[24, 8, 3], 0.03311865680100964]
[[24, 9, 2], 0.033037884906343365]
[[24, 10, 1], 0.03293112077544957]
[[25, 5, 5], 0.03279523608471555]
[[25, 6, 4], 0.03278267624827285]
[[25, 7, 3], 0.03274508020118047]
[[25, 8, 2], 0.03268269740480181]
[[25, 9, 1], 0.03259594052299591]
[[26, 5, 4], 0.032375386431961646]
[[26, 6, 3], 0.03235222018532238]
[[26, 7, 2], 0.03230602522788912]
[[26, 8, 1], 0.03223707541079329]
[[27, 4, 4], 0.03195523443077518]
[[27, 5, 3], 0.03194453267799905]
[[27, 6, 2], 0.03191248436619907]
[[27, 7, 1], 0.031859259938722316]
[[28, 4, 3], 0.031525933777426476]
[[28, 5, 2], 0.031506174201969946]
[[28, 6, 1], 0.031466749508863114]
[[29, 3, 3], 0.03109981404869667]
[[29, 4, 2], 0.031090675290924522]
[[29, 5, 1], 0.031063298381642127]
[[30, 3, 2], 0.030669073037780856]
[[30, 4, 1], 0.030652169555450297]
[[31, 2, 2], 0.030243996259822686]
[[31, 3, 1], 0.030236164374759004]
[[32, 2, 1], 0.029817662823004208]
[[33, 1, 1], 0.029398668249173553]
[[12, 12, 12], 0.03515625000168021]
[[13, 12, 11], 0.03512917891332911]
[[13, 13, 10], 0.03507684763670176]
[[14, 11, 11], 0.03507388843932863]
[[14, 12, 10], 0.035048625552907796]
[[14, 13, 9], 0.0349733782258351]
[[14, 14, 8], 0.034849730757023384]
[[15, 11, 10], 0.03496471180368499]
[[15, 12, 9], 0.034916512298908346]
[[15, 13, 8], 0.034821062253781856]
[[15, 14, 7], 0.034680197596957944]
[[15, 15, 6], 0.03449652574699922]
[[16, 10, 10], 0.03482729055602125]
[[16, 11, 9], 0.034804329527311925]
[[16, 12, 8], 0.03473586306557091]
[[16, 13, 7], 0.034623116673708376]
[[16, 14, 6], 0.03446805454408269]
[[16, 15, 5], 0.03427327174273097]
[[16, 16, 4], 0.03404186067235302]
[[17, 10, 9], 0.03463977361522613]
[[17, 11, 8], 0.03459646799336917]
[[17, 12, 7], 0.0345105680664835]
[[17, 13, 6], 0.03438346028965186]
[[17, 14, 5], 0.03421713751188818]
[[17, 15, 4], 0.034014104336382196]
[[17, 16, 3], 0.03377726530907533]
[[17, 17, 2], 0.033509805461151884]
[[18, 9, 9], 0.034426908301483664]
[[18, 10, 8], 0.03440650759030645]
[[18, 11, 7], 0.03434560951063809]
[[18, 12, 6], 0.034245112775933416]
[[18, 13, 5], 0.03410647151585832]
[[18, 14, 4], 0.03393163341693344]
[[18, 15, 3], 0.03372296014952491]
[[18, 16, 2], 0.033483136146476015]
[[18, 17, 1], 0.0332150722750408]
[[19, 9, 8], 0.0341705780432246]
[[19, 10, 7], 0.034132445231953315]
[[19, 11, 6], 0.03405668887284709]
[[19, 12, 5], 0.03394430831390997]
[[19, 13, 4], 0.03379675586060897]
[[19, 14, 3], 0.03361588408011126]
[[19, 15, 2], 0.033403880892987535]
[[19, 16, 1], 0.03316319651487379]
[[20, 8, 8], 0.03389387691340027]
[[20, 9, 7], 0.03387606158623018]
[[20, 10, 6], 0.03382282931641743]
[[20, 11, 5], 0.033734814410750706]
[[20, 12, 4], 0.03361305161241558]
[[20, 13, 3], 0.03345894358673919]
[[20, 14, 2], 0.03327421765547703]
[[20, 15, 1], 0.03306087396047305]
[[21, 8, 7], 0.03358186033923429]
[[21, 9, 6], 0.033548763145068425]
[[21, 10, 5], 0.03348292271242388]
[[21, 11, 4], 0.03338503748413016]
[[21, 12, 3], 0.03325613176731735]
[[21, 13, 2], 0.0330975286011026]
[[21, 14, 1], 0.032910815112773724]
[[22, 7, 7], 0.033255337516339384]
[[22, 8, 6], 0.03323995801256832]
[[22, 9, 5], 0.03319396653708709]
[[22, 10, 4], 0.03311780092651507]
[[22, 11, 3], 0.03301218006892319]
[[22, 12, 2], 0.03287808787595911]
[[22, 13, 1], 0.032716751344623186]
[[23, 7, 6], 0.03290183320002883]
[[23, 8, 5], 0.03287336116975257]
[[23, 9, 4], 0.03281665960208652]
[[23, 10, 3], 0.03273220902792203]
[[23, 11, 2], 0.03262071914019499]
[[23, 12, 1], 0.032483115583489236]
[[24, 6, 6], 0.0325395495538943]
[[24, 7, 5], 0.032526357699965924]
[[24, 8, 4], 0.032486882531062]
[[24, 9, 3], 0.03242142371808725]
[[24, 10, 2], 0.03233047568081553]
[[24, 11, 1], 0.03221472002545938]
[[25, 6, 5], 0.03215787368024521]
[[25, 7, 4], 0.03213348642686381]
[[25, 8, 3], 0.032084877645791335]
[[25, 9, 2], 0.032012376760910996]
[[25, 10, 1], 0.031916472803337106]
[[26, 5, 5], 0.031772392176149744]
[[26, 6, 4], 0.031761104370006246]
[[26, 7, 3], 0.03172730966198463]
[[26, 8, 2], 0.03167121350594746]
[[26, 9, 1], 0.03159315605522125]
[[27, 5, 4], 0.031373914932154245]
